kmage;mileage;price_rub;price_usd;vol;power;fuel
0;0;847000;11527,7800;1,6;113;Бензин
34218;21262;790000;10752,0000;1,6;102;Бензин
5000;3107;745000;10139,5400;1,6;102;Бензин
0;0;1049000;14277,0200;1,6;102;Бензин
0;0;866000;11786,3700;1,6;113;Бензин
37934;23571;810000;11024,2000;1,6;82;Бензин
0;0;730600;9943,5600;1,6;82;Бензин
129949;80747;324000;4409,6800;1,4;75;Бензин
0;0;506600;6894,8900;1,6;82;Бензин
0;0;599300;8156,5500;1,6;82;Бензин
0;0;599300;8156,5500;1,6;82;Бензин
0;0;766400;10430,8000;1,6;113;Бензин
0;0;599300;8156,5500;1,6;82;Бензин
0;0;690600;9399,1500;1,6;113;Бензин
0;0;669300;9109,2600;1,6;102;Бензин
0;0;726400;9886,4000;1,6;82;Бензин
0;0;669300;9109,2600;1,6;102;Бензин
94000;58409;498000;6777,8400;1,6;82;Бензин
91000;56545;370000;5035,7500;1,6;84;Бензин
42000;26098;705000;9595,1400;1,6;102;Бензин
129700;80592;429000;5838,7400;1,6;82;Бензин
142000;88235;699000;9513,4800;1,6;113;Бензин
150000;93206;315000;4287,1900;1,6;84;Бензин
58000;36040;685000;9322,9400;1,6;82;Бензин
95487;59333;439000;5974,8500;1,6;84;Бензин
0;0;642000;8737,7000;1,6;82;Бензин
0;0;632000;8601,6000;1,6;82;Бензин
167802;104267;430000;5852,3500;1,6;84;Бензин
32000;19884;640000;8710,4800;1,6;82;Бензин
33745;20968;818000;11133,0800;1,6;113;Бензин
69000;42875;500000;6805,0600;1,6;84;Бензин
53000;32933;699000;9513,4800;1,6;82;Бензин
75000;46603;695000;9459,0400;1,6;102;Бензин
85328;53020;410000;5580,1500;1,6;84;Бензин
65000;40389;710000;9663,1900;1,6;82;Бензин
43914;27287;672000;9146,0100;1,6;113;Бензин
80000;49710;510000;6941,1600;1,6;82;Бензин
0;0;651000;8860,1900;1,6;82;Бензин
29500;18330;677000;9214,0600;1,6;113;Бензин
72000;44739;429000;5838,7400;1,6;84;Бензин
0;0;773300;10524,7100;1,6;102;Бензин
0;0;771059;10494,2100;1,6;113;Бензин
49000;30447;482000;6560,0800;1,4;75;Бензин
0;0;829913;11295,2200;1,6;102;Бензин
0;0;716900;9757,1000;1,6;82;Бензин
0;0;771800;10504,3000;1,6;102;Бензин
0;0;856000;11650,2700;1,6;102;Бензин
0;0;779900;10614,5400;1,6;102;Бензин
100000;62137;299999;4083,0200;1,4;75;Бензин
100000;62137;748000;10180,3800;1,6;113;Бензин
0;0;716900;9757,1000;1,6;82;Бензин
0;0;702000;9554,3100;1,6;82;Бензин
0;0;919000;12507,7100;1,6;82;Бензин
0;0;716900;9757,1000;1,6;82;Бензин
0;0;699800;9524,3700;1,6;82;Бензин
0;0;716900;9757,1000;1,6;82;Бензин
22220;13807;570000;7757,7700;1,6;84;Бензин
0;0;664600;9045,2900;1,6;82;Бензин
185000;114954;280000;3810,8400;1,4;75;Бензин
64600;40141;585000;7961,9200;1,6;102;Бензин
110000;68351;330000;4491,3400;1,6;84;Бензин
97000;60273;399000;5430,4400;1,6;84;Бензин
92000;57166;350000;4763,5400;1,4;75;Бензин
125000;77671;320000;4355,2400;1,6;84;Бензин
87210;54190;415000;5648,2000;1,6;84;Бензин
6000;3728;734000;9989,8300;1,6;82;Бензин
168307;104581;324000;4409,6800;1,6;103;Бензин
73153;45455;385000;5239,9000;1,6;84;Бензин
6427;3994;675000;9186,8400;1,6;113;Бензин
66000;41010;700000;9527,0900;1,6;82;Бензин
79018;49099;669000;9105,1700;1,6;102;Бензин
114000;70836;370000;5035,7500;1,4;75;Бензин
125000;77671;400000;5444,0500;1,4;75;Бензин
15000;9321;720000;9799,2900;1,6;82;Бензин
180000;111847;320000;4355,2400;1,6;84;Бензин
102000;63380;310000;4219,1400;1,6;84;Бензин
200000;124274;300000;4083,0400;1,4;75;Бензин
0;0;750900;10219,8400;1,6;82;Бензин
38300;23799;780000;10615,9000;1,6;113;Бензин
95449;59309;470000;6396,7600;1,6;102;Бензин
181000;112468;310000;4219,1400;1,6;84;Бензин
33000;20505;890000;12113,0100;1,6;113;Бензин
18214;11318;795000;10820,0500;1,6;113;Бензин
79900;49648;650000;8846,5800;1,6;82;Бензин
0;0;876000;11922,4700;1,6;113;Бензин
136000;84506;370000;5035,7500;1,4;75;Бензин
118000;73322;468990;6383,0100;1,6;84;Бензин
156000;96934;370000;5035,7500;1,6;84;Бензин
159000;98798;399000;5430,4400;1,6;103;Бензин
121000;75186;435000;5920,4100;1,6;84;Бензин
11000;6835;899999;12249,1000;1,6;113;Бензин
134700;83699;430000;5852,3500;1,6;84;Бензин
63000;39146;691900;9416,8500;1,6;82;Бензин
14000;8699;800000;10888,1000;1,6;82;Бензин
26000;16156;650000;8846,5800;1,6;82;Бензин
70000;43496;670000;9118,7900;1,6;102;Бензин
1800;1118;915000;12453,2700;1,6;113;Бензин
159304;98987;385000;5239,9000;1,6;84;Бензин
64000;39768;549000;7471,9600;1,6;102;Бензин
4;2;835000;11364,4600;1,6;113;Бензин
0;0;796000;10833,6600;1,6;82;Бензин
0;0;781000;10629,5100;1,6;82;Бензин
104000;64623;369900;5034,3900;1,4;75;Бензин
0;0;766000;10425,3600;1,6;82;Бензин
0;0;739600;10066,0500;1,6;102;Бензин
0;0;739600;10066,0500;1,6;102;Бензин
138000;85749;430000;5852,3500;1,6;102;Бензин
130657;81186;579000;7880,2600;1,6;82;Бензин
21000;13049;880000;11976,9100;1,6;102;Бензин
4000;2485;770000;10479,8000;1,6;82;Бензин
0;0;704600;9589,7000;1,6;113;Бензин
0;0;739600;10066,0500;1,6;102;Бензин
0;0;806400;10975,2100;1,6;102;Бензин
0;0;932000;12684,6400;1,6;82;Бензин
0;0;601600;8187,8500;1,6;82;Бензин
0;0;613300;8347,0900;1,6;82;Бензин
0;0;730600;9943,5600;1,6;102;Бензин
0;0;730600;9943,5600;1,6;102;Бензин
54000;33554;650000;8846,5800;1,6;113;Бензин
0;0;612600;8337,5600;1,6;82;Бензин
0;0;601600;8187,8500;1,6;82;Бензин
0;0;615600;8378,3900;1,6;82;Бензин
0;0;679300;9245,3600;1,6;102;Бензин
0;0;730600;9943,5600;1,6;102;Бензин
0;0;841100;11447,4800;1,6;113;Бензин
0;0;739600;10066,0500;1,6;102;Бензин
0;0;700600;9535,2500;1,6;113;Бензин
0;0;609300;8292,6500;1,6;82;Бензин
0;0;675700;9196,3600;1,6;82;Бензин
0;0;618300;8415,1400;1,6;82;Бензин
0;0;700600;9535,2500;1,6;113;Бензин
0;0;766200;10428,0800;1,6;113;Бензин
0;0;792700;10788,7500;1,6;113;Бензин
0;0;649300;8837,0600;1,6;113;Бензин
0;0;772700;10516,5500;1,6;113;Бензин
36936;22951;635000;8642,4300;1,6;82;Бензин
0;0;583300;7938,7900;1,6;82;Бензин
0;0;679300;9245,3600;1,6;102;Бензин
0;0;679300;9245,3600;1,6;102;Бензин
0;0;732700;9972,1400;1,6;82;Бензин
0;0;609300;8292,6500;1,6;82;Бензин
0;0;756200;10291,9800;1,6;113;Бензин
60000;37282;665000;9050,7300;1,6;102;Бензин
170000;105633;299000;4069,4300;1,4;75;Бензин
16000;9942;800000;10888,1000;1,6;82;Бензин
0;0;705300;9599,2200;1,6;113;Бензин
0;0;736400;10022,5000;1,6;82;Бензин
0;0;660600;8990,8500;1,6;82;Бензин
0;0;736400;10022,5000;1,6;82;Бензин
0;0;789300;10742,4700;1,6;113;Бензин
0;0;736400;10022,5000;1,6;82;Бензин
0;0;583300;7938,7900;1,6;82;Бензин
0;0;658300;8959,5500;1,6;113;Бензин
0;0;645600;8786,7000;1,6;113;Бензин
0;0;664600;9045,2900;1,6;82;Бензин
0;0;739600;10066,0500;1,6;102;Бензин
0;0;875000;11908,8600;1,6;102;Бензин
0;0;660600;8990,8500;1,6;82;Бензин
0;0;660600;8990,8500;1,6;82;Бензин
7;4;770000;10479,8000;1,6;113;Бензин
0;0;847000;11527,7800;1,6;113;Бензин
0;0;660600;8990,8500;1,6;82;Бензин
0;0;660600;8990,8500;1,6;82;Бензин
0;0;580300;7897,9600;1,6;82;Бензин
37776;23473;390000;5307,9500;1,4;75;Бензин
70231;43640;689990;9390,8500;1,6;102;Бензин
86000;53438;315000;4287,1900;1,4;75;Бензин
95000;59030;410000;5580,1500;1,4;75;Бензин
86354;53658;370000;5035,7500;1,6;84;Бензин
0;0;730600;9943,5600;1,6;102;Бензин
0;0;739600;10066,0500;1,6;102;Бензин
0;0;739600;10066,0500;1,6;102;Бензин
20000;12427;919000;12507,7100;1,6;102;Бензин
110000;68351;450000;6124,5600;1,6;103;Бензин
105000;65244;330000;4491,3400;1,6;84;Бензин
28700;17833;725000;9867,3400;1,6;82;Бензин
0;0;776000;10561,4600;1,6;113;Бензин
0;0;771000;10493,4100;1,6;113;Бензин
107203;66613;379000;5158,2400;1,4;75;Бензин
97000;60273;400000;5444,0500;1,6;84;Бензин
0;0;721800;9823,7900;1,6;82;Бензин
0;0;657000;8941,8500;1,6;113;Бензин
0;0;672000;9146,0100;1,6;102;Бензин
77000;47846;320000;4355,2400;1,4;75;Бензин
41000;25476;759000;10330,0900;1,6;82;Бензин
137811;85632;310000;4219,1400;1,6;84;Бензин
56000;34797;640000;8710,4800;1,6;102;Бензин
117000;72700;410000;5580,1500;1,6;103;Бензин
0;0;795379;10825,2100;1,6;102;Бензин
60000;37282;529000;7199,7600;1,6;82;Бензин
0;0;725400;9872,7900;1,6;82;Бензин
74000;45981;630000;8574,3800;1,6;82;Бензин
0;0;841214;11449,0300;1,6;113;Бензин
18500;11495;713000;9704,0200;1,6;82;Бензин
57174;35526;530000;7213,3700;1,6;82;Бензин
53000;32933;560000;7621,6700;1,6;82;Бензин
0;0;771059;10494,2100;1,6;113;Бензин
0;0;774200;10536,9600;1,6;113;Бензин
0;0;814000;11078,6400;1,6;102;Бензин
0;0;599300;8156,5500;1,6;82;Бензин
0;0;747250;10170,1700;1,6;82;Бензин
0;0;667600;9086,1200;1,6;82;Бензин
0;0;744200;10128,6600;1,6;82;Бензин
0;0;774200;10536,9600;1,6;113;Бензин
0;0;599300;8156,5500;1,6;82;Бензин
0;0;744150;10127,9800;1,6;82;Бензин
0;0;744200;10128,6600;1,6;82;Бензин
0;0;505600;6881,2800;1,6;82;Бензин
0;0;774200;10536,9600;1,6;113;Бензин
0;0;551360;7504,0800;1,6;113;Бензин
0;0;727000;9894,5600;1,6;82;Бензин
105000;65244;730000;9935,3900;1,6;113;Бензин
0;0;856000;11650,2700;1,6;102;Бензин
12000;7456;750000;10207,6000;1,6;113;Бензин
78000;48467;520000;7077,2700;1,6;84;Бензин
112000;69594;387000;5267,1200;1,6;103;Бензин
102483;63680;455000;6192,6100;1,6;84;Бензин
73000;45360;697000;9486,2600;1,6;102;Бензин
230000;142915;355000;4831,6000;1,6;84;Бензин
58000;36040;604086;8221,6900;1,6;82;Бензин
30000;18641;749000;10193,9900;1,6;82;Бензин
0;0;795039;10820,5800;1,6;113;Бензин
0;0;812562;11059,0700;1,6;113;Бензин
36073;22415;499000;6791,4500;1,6;84;Бензин
47000;29204;750000;10207,6000;1,6;82;Бензин
79000;49088;420000;5716,2500;1,6;103;Бензин
145000;90099;400000;5444,0500;1,6;84;Бензин
0;0;780720;10625,7000;1,6;102;Бензин
0;0;661000;8996,2900;1,6;82;Бензин
0;0;692000;9418,2100;1,6;113;Бензин
0;0;692000;9418,2100;1,6;113;Бензин
0;0;725000;9867,3400;1,6;102;Бензин
0;0;726000;9880,9500;1,6;102;Бензин
0;0;661000;8996,2900;1,6;82;Бензин
0;0;652000;8873,8000;1,6;82;Бензин
0;0;735000;10003,4400;1,6;102;Бензин
0;0;652000;8873,8000;1,6;82;Бензин
0;0;672420;9151,7200;1,6;82;Бензин
0;0;651000;8860,1900;1,6;82;Бензин
0;0;726000;9880,9500;1,6;102;Бензин
0;0;768000;10452,5800;1,6;113;Бензин
0;0;661000;8996,2900;1,6;82;Бензин
0;0;735000;10003,4400;1,6;102;Бензин
0;0;692000;9418,2100;1,6;113;Бензин
0;0;695000;9459,0400;1,6;113;Бензин
0;0;726000;9880,9500;1,6;102;Бензин
0;0;796000;10833,6600;1,6;82;Бензин
0;0;662420;9015,6200;1,6;82;Бензин
0;0;582000;7921,0900;1,6;82;Бензин
0;0;637000;8669,6500;1,6;82;Бензин
0;0;726000;9880,9500;1,6;102;Бензин
0;0;652000;8873,8000;1,6;82;Бензин
0;0;652000;8873,8000;1,6;82;Бензин
0;0;735000;10003,4400;1,6;102;Бензин
0;0;726000;9880,9500;1,6;102;Бензин
0;0;726000;9880,9500;1,6;102;Бензин
0;0;705000;9595,1400;1,6;113;Бензин
0;0;642000;8737,7000;1,6;82;Бензин
0;0;725000;9867,3400;1,6;102;Бензин
0;0;722000;9826,5100;1,6;102;Бензин
0;0;735000;10003,4400;1,6;102;Бензин
0;0;989000;13460,4200;1,6;113;Бензин
0;0;866000;11786,3700;1,6;102;Бензин
0;0;725000;9867,3400;1,6;102;Бензин
0;0;705000;9595,1400;1,6;113;Бензин
0;0;661000;8996,2900;1,6;82;Бензин
0;0;708420;9641,6900;1,6;113;Бензин
0;0;642000;8737,7000;1,6;82;Бензин
0;0;735000;10003,4400;1,6;102;Бензин
0;0;839000;11418,9000;1,6;82;Бензин
0;0;705000;9595,1400;1,6;113;Бензин
0;0;735000;10003,4400;1,6;102;Бензин
0;0;661000;8996,2900;1,6;82;Бензин
0;0;784000;10670,3400;1,6;113;Бензин
0;0;726000;9880,9500;1,6;102;Бензин
9700;6027;780000;10615,9000;1,6;82;Бензин
0;0;849000;11555,0000;1,6;82;Бензин
0;0;796000;10833,6600;1,6;82;Бензин
123544;76767;359000;4886,0400;1,6;103;Бензин
0;0;893000;12153,8400;1,6;82;Бензин
0;0;831864;11321,7700;1,6;113;Бензин
0;0;933000;12698,2500;1,6;113;Бензин
0;0;701300;9544,7800;1,6;82;Бензин
40354;25075;750000;10207,6000;1,6;82;Бензин
0;0;582000;7921,0900;1,6;82;Бензин
0;0;773300;10524,7100;1,6;102;Бензин
0;0;701300;9544,7800;1,6;82;Бензин
55000;34175;550000;7485,5700;1,6;102;Бензин
55000;34175;490000;6668,9600;1,6;84;Бензин
128670;79952;349000;4749,9300;1,6;84;Бензин
0;0;587000;7989,1400;1,6;82;Бензин
0;0;771162;10495,6100;1,6;82;Бензин
51000;31690;620000;8438,2800;1,6;102;Бензин
80000;49710;695000;9459,0400;1,6;102;Бензин
160000;99419;440000;5988,4600;1,6;103;Бензин
99466;61805;599000;8152,4700;1,6;102;Бензин
0;0;803014;10929,1200;1,6;82;Бензин
0;0;760509;10350,6200;1,6;82;Бензин
0;0;799109;10875,9700;1,6;113;Бензин
153312;95264;590000;8029,9700;1,6;102;Бензин
138000;85749;340000;4627,4400;1,6;84;Бензин
0;0;992000;13501,2500;1,6;113;Бензин
88000;54681;435000;5920,4100;1,6;84;Бензин
0;0;622000;8465,5000;1,6;82;Бензин
110000;68351;360000;4899,6500;1,6;84;Бензин
107000;66487;510000;6941,1600;1,6;82;Бензин
0;0;744310;10130,1500;1,6;82;Бензин
0;0;744640;10134,6400;1,6;82;Бензин
19000;11806;845000;11500,5600;1,6;82;Бензин
116195;72200;289000;3933,3300;1,4;75;Бензин
33811;21009;596000;8111,6400;1,6;82;Бензин
0;0;826064;11242,8400;1,6;113;Бензин
180000;111847;400000;5444,0500;1,4;75;Бензин
151000;93827;340000;4627,4400;1,4;75;Бензин
83910;52139;520000;7077,2700;1,6;82;Бензин
123841;76951;555000;7553,6200;1,6;82;Бензин
0;0;822635;11196,1700;1,6;113;Бензин
0;0;784035;10670,8200;1,6;82;Бензин
0;0;822635;11196,1700;1,6;113;Бензин
0;0;877800;11946,9700;1,6;82;Бензин
45500;28272;701000;9540,7000;1,6;113;Бензин
0;0;896000;12194,6700;1,6;113;Бензин
0;0;822635;11196,1700;1,6;113;Бензин
0;0;905000;12317,1600;1,6;113;Бензин
0;0;822635;11196,1700;1,6;113;Бензин
0;0;988000;13446,8100;1,6;113;Бензин
94000;58409;644000;8764,9200;1,6;102;Бензин
0;0;822635;11196,1700;1,6;113;Бензин
0;0;896000;12194,6700;1,6;113;Бензин
0;0;784035;10670,8200;1,6;82;Бензин
0;0;932000;12684,6400;1,6;113;Бензин
0;0;988000;13446,8100;1,6;113;Бензин
0;0;784035;10670,8200;1,6;82;Бензин
0;0;972000;13229,0400;1,6;113;Бензин
351000;218101;270000;3674,7300;1,4;75;Бензин
0;0;744130;10127,7000;1,6;82;Бензин
143830;89372;330000;4491,3400;1,6;103;Бензин
0;0;744200;10128,6600;1,6;82;Бензин
0;0;747200;10169,4900;1,6;82;Бензин
91190;56663;429000;5838,7400;1,6;84;Бензин
0;0;747250;10170,1700;1,6;82;Бензин
78454;48749;640000;8710,4800;1,6;102;Бензин
25000;15534;700000;9527,0900;1,6;82;Бензин
0;0;763832;10395,8500;1,6;82;Бензин
150000;93206;639900;8709,1200;1,6;102;Бензин
240000;149129;260000;3538,6300;1,6;103;Бензин
33000;20505;670000;9118,7900;1,6;82;Бензин
7028;4367;720000;9799,2900;1,6;82;Бензин
12150;7550;900000;12249,1100;1,6;102;Бензин
100000;62137;450000;6124,5600;1,6;82;Бензин
119000;73943;515000;7009,2200;1,6;82;Бензин
0;0;830077;11297,4500;1,6;113;Бензин
0;0;760509;10350,6200;1,6;82;Бензин
0;0;803014;10929,1200;1,6;82;Бензин
85000;52817;580000;7893,8700;1,6;82;Бензин
0;0;759900;10342,3400;1,6;102;Бензин
62000;38525;595000;8098,0300;1,6;102;Бензин
0;0;701313;9544,9600;1,6;102;Бензин
102000;63380;570000;7757,7700;1,6;102;Бензин
44000;27340;470000;6396,7600;1,6;84;Бензин
0;0;691000;9404,6000;1,6;113;Бензин
0;0;672000;9146,0100;1,6;113;Бензин
0;0;656000;8928,2400;1,6;82;Бензин
0;0;812838;11062,8300;1,6;113;Бензин
0;0;663144;9025,4700;1,6;82;Бензин
0;0;758000;10316,4800;1,6;113;Бензин
0;0;768343;10457,2500;1,6;82;Бензин
107000;66487;420000;5716,2500;1,6;84;Бензин
1700;1056;920000;12521,3200;1,6;82;Бензин
0;0;895000;12181,0600;1,6;82;Бензин
9559;5940;739000;10057,8800;1,6;82;Бензин
0;0;693000;9431,8200;1,6;82;Бензин
0;0;776000;10561,4600;1,6;113;Бензин
0;0;817000;11119,4700;1,6;82;Бензин
0;0;856000;11650,2700;1,6;102;Бензин
0;0;821000;11173,9100;1,6;82;Бензин
0;0;580300;7897,9600;1,6;82;Бензин
46000;28583;655000;8914,6300;1,6;82;Бензин
26000;16156;659000;8969,0700;1,6;82;Бензин
0;0;893000;12153,8400;1,6;82;Бензин
0;0;933000;12698,2500;1,6;113;Бензин
0;0;855420;11642,3700;1,6;113;Бензин
0;0;732459;9968,8600;1,6;82;Бензин
0;0;732459;9968,8600;1,6;82;Бензин
46000;28583;770000;10479,8000;1,6;82;Бензин
163000;101283;403000;5484,8800;1,6;84;Бензин
57000;35418;720000;9799,2900;1,6;82;Бензин
0;0;932000;12684,6400;1,6;82;Бензин
96836;60171;610000;8302,1800;1,6;102;Бензин
61300;38090;640000;8710,4800;1,6;82;Бензин
0;0;926000;12602,9800;1,6;82;Бензин
148495;92270;560000;7621,6700;1,6;82;Бензин
0;0;829000;11282,8000;1,6;113;Бензин
170000;105633;530000;7213,3700;1,6;82;Бензин
68000;42253;559000;7608,0600;1,6;82;Бензин
121000;75186;330000;4491,3400;1,6;103;Бензин
104000;64623;710000;9663,1900;1,6;102;Бензин
27500;17088;695000;9459,0400;1,6;102;Бензин
29000;18020;830000;11296,4100;1,6;113;Бензин
78000;48467;620000;8438,2800;1,6;82;Бензин
46726;29034;720000;9799,2900;1,6;82;Бензин
180000;111847;370000;5035,7500;1,6;84;Бензин
214945;133561;320000;4355,2400;1,6;84;Бензин
115000;71458;680000;9254,8900;1,6;102;Бензин
0;0;886000;12058,5700;1,6;113;Бензин
0;0;812000;11051,4200;1,6;113;Бензин
0;0;687000;9350,1600;1,6;102;Бензин
107000;66487;599000;8152,4700;1,6;102;Бензин
48451;30106;799000;10874,4900;1,6;102;Бензин
0;0;835320;11368,8100;1,6;113;Бензин
17000;10563;729000;9921,7800;1,6;102;Бензин
0;0;920000;12521,3200;1,6;113;Бензин
0;0;718000;9772,0700;1,6;82;Бензин
0;0;820920;11172,8300;1,6;113;Бензин
0;0;792000;10779,2200;1,6;82;Бензин
0;0;820072;11161,2800;1,6;113;Бензин
0;0;732459;9968,8600;1,6;82;Бензин
43453;27000;735000;10003,4400;1,6;82;Бензин
30000;18641;610000;8302,1800;1,6;82;Бензин
63000;39146;450000;6124,5600;1,6;84;Бензин
0;0;830100;11297,7700;1,6;113;Бензин
82000;50952;530000;7213,3700;1,6;103;Бензин
170000;105633;315000;4287,1900;1,4;75;Бензин
61523;38229;750000;10207,6000;1,6;113;Бензин
116000;72079;450000;6124,5600;1,6;82;Бензин
119000;73943;350000;4763,5400;1,4;75;Бензин
0;0;578300;7870,7400;1,6;82;Бензин
0;0;810000;11024,2000;1,6;82;Бензин
0;0;889000;12099,4000;1,6;113;Бензин
82000;50952;450000;6124,5600;1,6;84;Бензин
0;0;794000;10806,4400;1,6;82;Бензин
135000;83885;315000;4287,1900;1,4;75;Бензин
0;0;798000;10860,8800;1,6;82;Бензин
190000;118060;400000;5444,0500;1,6;103;Бензин
131500;81710;380000;5171,8500;1,6;84;Бензин
160000;99419;435000;5920,4100;1,6;84;Бензин
164000;101905;300000;4083,0400;1,4;75;Бензин
40126;24933;699000;9513,4800;1,6;102;Бензин
0;0;733000;9976,2200;1,6;113;Бензин
0;0;670000;9118,7900;1,6;113;Бензин
0;0;647100;8807,1100;1,6;82;Бензин
0;0;690700;9400,5100;1,6;82;Бензин
0;0;851647;11591,0200;1,6;102;Бензин
0;0;852582;11603,7500;1,6;102;Бензин
89300;55488;435000;5920,4100;1,6;84;Бензин
78000;48467;809000;11010,5900;1,6;113;Бензин
148000;91963;350000;4763,5400;1,4;75;Бензин
44800;27837;749999;10207,5800;1,6;82;Бензин
135000;83885;410000;5580,1500;1,6;84;Бензин
0;0;710300;9667,2700;1,6;82;Бензин
0;0;843318;11477,6700;1,6;102;Бензин
0;0;732459;9968,8600;1,6;82;Бензин
0;0;911000;12398,8300;1,6;113;Бензин
0;0;761709;10366,9600;1,6;113;Бензин
0;0;723109;9841,6100;1,6;82;Бензин
0;0;721844;9824,3900;1,6;82;Бензин
0;0;837155;11393,7900;1,6;102;Бензин
0;0;828000;11269,1900;1,6;113;Бензин
145000;90099;385000;5239,9000;1,6;103;Бензин
71000;44117;665000;9050,7300;1,6;102;Бензин
39000;24233;730000;9935,3900;1,6;82;Бензин
0;0;812758;11061,7400;1,6;113;Бензин
0;0;829913;11295,2200;1,6;102;Бензин
8;5;775000;10547,8500;1,6;113;Бензин
0;0;751159;10223,3700;1,6;82;Бензин
7000;4350;855000;11636,6600;1,6;102;Бензин
0;0;758000;10316,4800;1,6;113;Бензин
0;0;938000;12766,3000;1,6;113;Бензин
0;0;758000;10316,4800;1,6;113;Бензин
0;0;718000;9772,0700;1,6;82;Бензин
0;0;774888;10546,3200;1,6;82;Бензин
0;0;812985;11064,8300;1,6;113;Бензин
0;0;784035;10670,8200;1,6;82;Бензин
0;0;822635;11196,1700;1,6;113;Бензин
158000;98177;430000;5852,3500;1,6;84;Бензин
0;0;830440;11302,3900;1,6;113;Бензин
0;0;685000;9322,9400;1,6;82;Бензин
0;0;803000;10928,9300;1,6;82;Бензин
0;0;627000;8533,5500;1,6;82;Бензин
0;0;685000;9322,9400;1,6;82;Бензин
49000;30447;655000;8914,6300;1,6;82;Бензин
152107;94515;499000;6791,4500;1,6;84;Бензин
0;0;859000;11691,1000;1,6;113;Бензин
252000;156585;395000;5376,0000;1,6;82;Бензин
103300;64188;420000;5716,2500;1,6;103;Бензин
22000;13670;735000;10003,4400;1,6;102;Бензин
185000;114954;270000;3674,7300;1,6;84;Бензин
0;0;839000;11418,9000;1,6;82;Бензин
14569;9053;730000;9935,3900;1,6;82;Бензин
49000;30447;700000;9527,0900;1,6;82;Бензин
0;0;716000;9744,8500;1,6;82;Бензин
70000;43496;598000;8138,8600;1,6;82;Бензин
55000;34175;580000;7893,8700;1,6;82;Бензин
89853;55832;699000;9513,4800;1,6;82;Бензин
47300;29391;620000;8438,2800;1,6;102;Бензин
0;0;761720;10367,1100;1,6;113;Бензин
0;0;727800;9905,4500;1,6;113;Бензин
138000;85749;345000;4695,4900;1,4;75;Бензин
99000;61516;435000;5920,4100;1,4;75;Бензин
0;0;690270;9394,6600;1,6;82;Бензин
80000;49710;650000;8846,5800;1,6;82;Бензин
19000;11806;812000;11051,4200;1,6;82;Бензин
0;0;708920;9648,4900;1,6;82;Бензин
103000;64001;515000;7009,2200;1,6;102;Бензин
0;0;794000;10806,4400;1,6;82;Бензин
0;0;1019500;13875,5200;1,6;113;Бензин
0;0;803014;10929,1200;1,6;82;Бензин
0;0;818000;11133,0800;1,6;113;Бензин
96000;59652;440000;5988,4600;1,6;84;Бензин
70000;43496;460000;6260,6600;1,6;82;Бензин
0;0;1049000;14277,0200;1,6;102;Бензин
0;0;1049000;14277,0200;1,6;102;Бензин
0;0;1049000;14277,0200;1,6;102;Бензин
0;0;710300;9667,2700;1,6;82;Бензин
0;0;810300;11028,2900;1,6;102;Бензин
190508;118376;350000;4763,5400;1,6;103;Бензин
31000;19263;549000;7471,9600;1,6;82;Бензин
29000;18020;750000;10207,6000;1,6;102;Бензин
133568;82995;459000;6247,0500;1,6;84;Бензин
152000;94448;370000;5035,7500;1,6;84;Бензин
0;0;541615;7371,4500;1,6;82;Бензин
150000;93206;260000;3538,6300;1,6;84;Бензин
50900;31628;435000;5920,4100;1,6;84;Бензин
128000;79535;355000;4831,6000;1,6;103;Бензин
0;0;996000;13555,6900;1,6;113;Бензин
0;0;774799;10545,1100;1,6;113;Бензин
0;0;795320;10824,4100;1,6;82;Бензин
0;0;713000;9704,0200;1,6;113;Бензин
0;0;693000;9431,8200;1,6;82;Бензин
0;0;867073;11800,9700;1,6;113;Бензин
0;0;779320;10606,6400;1,6;82;Бензин
0;0;567000;7716,9400;1,6;82;Бензин
0;0;708000;9635,9700;1,6;82;Бензин
0;0;835453;11370,6200;1,6;102;Бензин
0;0;881000;11990,5200;1,6;113;Бензин
0;0;799109;10875,9700;1,6;113;Бензин
0;0;758183;10318,9700;1,6;82;Бензин
0;0;825320;11232,7100;1,6;113;Бензин
0;0;956000;13011,2800;1,6;102;Бензин
0;0;946000;12875,1800;1,6;113;Бензин
0;0;782403;10648,6000;1,6;82;Бензин
0;0;779320;10606,6400;1,6;82;Бензин
0;0;755920;10288,1700;1,6;102;Бензин
0;0;738920;10056,8000;1,6;113;Бензин
0;0;821420;11179,6300;1,6;113;Бензин
0;0;821003;11173,9600;1,6;113;Бензин
120000;74565;325000;4423,2900;1,4;75;Бензин
0;0;844220;11489,9400;1,6;102;Бензин
0;0;769320;10470,5400;1,6;82;Бензин
0;0;762220;10373,9100;1,6;102;Бензин
0;0;718000;9772,0700;1,6;82;Бензин
0;0;821420;11179,6300;1,6;113;Бензин
0;0;740420;10077,2100;1,6;113;Бензин
0;0;747920;10179,2900;1,6;113;Бензин
0;0;755000;10275,6500;1,6;113;Бензин
0;0;906000;12330,7800;1,6;113;Бензин
0;0;878000;11949,6900;1,6;82;Бензин
0;0;835320;11368,8100;1,6;113;Бензин
0;0;790270;10755,6800;1,6;102;Бензин
0;0;713000;9704,0200;1,6;113;Бензин
0;0;1016000;13827,8900;1,6;102;Бензин
0;0;788054;10725,5200;1,6;82;Бензин
